filename,area,tilt_degree,bounding_box_coordinates,four_vertices_locations,license_plate_number,brightness,blurriness
0411326628352-90_88-131&460_544&580-567&579_137&584_141&468_571&463-0_0_6_25_30_31_29-95-143.jpg,0411326628352,90_88,131&460_544&580,567&579_137&584_141&468_571&463,0_0_6_25_30_31_29,95,143
0411326628352-91_86-142&465_532&585-546&580_142&578_137&465_541&467-0_0_7_12_29_33_26-117-102.jpg,0411326628352,91_86,142&465_532&585,546&580_142&578_137&465_541&467,0_0_7_12_29_33_26,117,102
0411446360153-86_97-140&386_442&518-446&501_153&524_162&403_455&380-0_0_21_4_29_26_33-150-117.jpg,0411446360153,86_97,140&386_442&518,446&501_153&524_162&403_455&380,0_0_21_4_29_26_33,150,117
0411494252874-89_88-133&438_511&561-517&551_150&562_142&454_509&443-16_9_21_32_29_25_26-131-188.jpg,0411494252874,89_88,133&438_511&561,517&551_150&562_142&454_509&443,16_9_21_32_29_25_26,131,188
0411494252874-90_87-213&501_594&613-595&615_223&618_222&491_594&488-0_0_32_24_33_28_26-161-119.jpg,0411494252874,90_87,213&501_594&613,595&615_223&618_222&491_594&488,0_0_32_24_33_28_26,161,119
0411494252874-90_89-187&483_562&599-564&600_192&603_193&480_565&477-0_0_7_2_31_28_28-147-219.jpg,0411494252874,90_89,187&483_562&599,564&600_192&603_193&480_565&477,0_0_7_2_31_28_28,147,219
0411566091954-93_86-199&483_539&612-541&610_199&582_201&473_543&501-0_0_20_17_32_33_30-136-214.jpg,0411566091954,93_86,199&483_539&612,541&610_199&582_201&473_543&501,0_0_20_17_32_33_30,136,214
0411637931034-90_87-142&484_557&598-552&595_151&595_151&482_552&482-0_0_19_27_31_32_0-119-102.jpg,0411637931034,90_87,142&484_557&598,552&595_151&595_151&482_552&482,0_0_19_27_31_32_0,119,102
0411685823755-85_93-279&405_603&527-610&491_298&522_283&428_595&397-0_0_21_24_26_30_21-142-147.jpg,0411685823755,85_93,279&405_603&527,610&491_298&522_283&428_595&397,0_0_21_24_26_30_21,142,147
0411685823755-87_92-218&327_526&451-525&422_230&450_226&347_521&319-0_0_32_24_26_24_26-80-130.jpg,0411685823755,87_92,218&327_526&451,525&422_230&450_226&347_521&319,0_0_32_24_26_24_26,80,130
0411757662835-90_88-109&494_489&618-492&613_121&618_110&490_481&485-0_0_11_29_33_24_5-96-127.jpg,0411757662835,90_88,109&494_489&618,492&613_121&618_110&490_481&485,0_0_11_29_33_24_5,96,127
0411853448276-88_91-183&544_550&654-551&631_196&655_210&565_565&541-0_0_7_24_0_24_25-111-237.jpg,0411853448276,88_91,183&544_550&654,551&631_196&655_210&565_565&541,0_0_7_24_0_24_25,111,237
0411877394636-88_80-156&489_561&586-577&599_164&602_129&486_542&483-0_0_23_33_26_32_9-97-147.jpg,0411877394636,88_80,156&489_561&586,577&599_164&602_129&486_542&483,0_0_23_33_26_32_9,97,147
0411901340996-91_87-222&457_578&575-561&581_228&568_240&455_573&468-0_0_33_33_31_23_27-147-122.jpg,0411901340996,91_87,222&457_578&575,561&581_228&568_240&455_573&468,0_0_33_33_31_23_27,147,122
0411925287357-89_89-197&425_577&560-591&547_198&558_198&433_591&422-0_5_26_32_27_29_32-102-216.jpg,0411925287357,89_89,197&425_577&560,591&547_198&558_198&433_591&422,0_5_26_32_27_29_32,102,216
0411997126436-87_89-136&460_448&583-446&559_140&585_136&481_442&455-0_0_15_24_17_32_33-131-175.jpg,0411997126436,87_89,136&460_448&583,446&559_140&585_136&481_442&455,0_0_15_24_17_32_33,131,175
0411997126436-89_92-249&491_567&623-584&601_256&618_256&500_584&483-0_0_22_26_22_25_28-117-100.jpg,0411997126436,89_92,249&491_567&623,584&601_256&618_256&500_584&483,0_0_22_26_22_25_28,117,100
0412164750958-92_85-188&506_542&623-538&621_202&608_208&514_544&527-15_0_20_25_13_27_25-79-123.jpg,0412164750958,92_85,188&506_542&623,538&621_202&608_208&514_544&527,15_0_20_25_13_27_25,79,123
0412260536398-80_94-320&492_605&649-612&587_341&651_340&553_611&489-0_0_0_28_32_32_17-158-133.jpg,0412260536398,80_94,320&492_605&649,612&587_341&651_340&553_611&489,0_0_0_28_32_32_17,158,133
0412296455938-90_84-191&470_568&584-578&593_184&598_190&466_584&461-0_0_22_6_31_31_25-145-197.jpg,0412296455938,90_84,191&470_568&584,578&593_184&598_190&466_584&461,0_0_22_6_31_31_25,145,197
0412332375479-84_96-212&409_479&560-482&513_222&557_228&449_488&405-0_0_21_24_4_32_31-104-197.jpg,0412332375479,84_96,212&409_479&560,482&513_222&557_228&449_488&405,0_0_21_24_4_32_31,104,197
0412356321839-86_91-236&415_546&553-548&532_256&559_261&435_553&408-0_0_8_24_27_31_32-136-144.jpg,0412356321839,86_91,236&415_546&553,548&532_256&559_261&435_553&408,0_0_8_24_27_31_32,136,144
0412356321839-86_93-138&446_444&583-446&556_161&586_162&467_447&437-0_0_27_27_25_27_25-118-121.jpg,0412356321839,86_93,138&446_444&583,446&556_161&586_162&467_447&437,0_0_27_27_25_27_25,118,121
0412368295019-88_93-105&462_459&572-465&563_119&580_129&462_475&445-0_0_3_24_16_24_27-140-145.jpg,0412368295019,88_93,105&462_459&572,465&563_119&580_129&462_475&445,0_0_3_24_16_24_27,140,145
0412368295019-89_86-178&475_536&601-537&593_187&604_186&483_536&472-0_0_26_29_33_0_32-112-116.jpg,0412368295019,89_86,178&475_536&601,537&593_187&604_186&483_536&472,0_0_26_29_33_0_32,112,116
04125-89_89-165&383_511&500-515&485_173&499_168&402_510&388-0_0_26_32_24_13_26-101-129.jpg,04125,89_89,165&383_511&500,515&485_173&499_168&402_510&388,0_0_26_32_24_13_26,101,129
04125-89_90-148&456_516&564-527&563_147&586_156&463_536&440-0_0_11_30_31_25_24-125-117.jpg,04125,89_90,148&456_516&564,527&563_147&586_156&463_536&440,0_0_11_30_31_25_24,125,117
04125-92_88-100&495_439&614-433&621_108&593_116&482_441&510-0_0_16_24_25_32_0-119-115.jpg,04125,92_88,100&495_439&614,433&621_108&593_116&482_441&510,0_0_16_24_25_32_0,119,115
041251197318-82_93-298&468_566&606-571&567_321&603_304&502_554&466-0_0_0_25_30_33_2-137-140.jpg,041251197318,82_93,298&468_566&606,571&567_321&603_304&502_554&466,0_0_0_25_30_33_2,137,140
041252394636-93_85-132&505_471&618-466&627_135&617_146&499_477&509-0_0_6_25_6_26_26-176-124.jpg,041252394636,93_85,132&505_471&618,466&627_135&617_146&499_477&509,0_0_6_25_6_26_26,176,124
0412643678161-90_86-241&425_599&546-606&542_245&543_250&422_611&421-0_0_30_20_27_33_27-152-222.jpg,0412643678161,90_86,241&425_599&546,606&542_245&543_250&422_611&421,0_0_30_20_27_33_27,152,222
0412643678161-90_87-178&434_554&533-547&535_192&538_184&435_539&432-0_0_29_25_6_29_25-129-197.jpg,0412643678161,90_87,178&434_554&533,547&535_192&538_184&435_539&432,0_0_29_25_6_29_25,129,197
0412715517241-90_90-260&372_656&494-657&491_263&490_263&377_657&378-0_0_8_13_30_26_33-106-245.jpg,0412715517241,90_90,260&372_656&494,657&491_263&490_263&377_657&378,0_0_8_13_30_26_33,106,245
0412739463602-84_93-355&463_653&587-646&553_370&592_378&492_654&453-0_0_31_11_30_25_29-144-134.jpg,0412739463602,84_93,355&463_653&587,646&553_370&592_378&492_654&453,0_0_31_11_30_25_29,144,134
0412787356322-87_90-177&583_533&699-549&685_170&722_181&608_560&571-0_0_3_16_30_27_24-105-120.jpg,0412787356322,87_90,177&583_533&699,549&685_170&722_181&608_560&571,0_0_3_16_30_27_24,105,120
0412787356322-87_92-257&295_617&415-622&403_273&426_263&312_612&289-0_0_13_29_32_32_16-87-145.jpg,0412787356322,87_92,257&295_617&415,622&403_273&426_263&312_612&289,0_0_13_29_32_32_16,87,145
0412787356322-88_85-209&449_563&581-580&557_210&586_201&472_571&443-0_0_7_30_33_24_3-119-219.jpg,0412787356322,88_85,209&449_563&581,580&557_210&586_201&472_571&443,0_0_7_30_33_24_3,119,219
0412895114943-90_86-163&452_553&590-554&586_153&585_155&451_556&452-0_0_12_29_33_25_25-87-112.jpg,0412895114943,90_86,163&452_553&590,554&586_153&585_155&451_556&452,0_0_12_29_33_25_25,87,112
0412943007662-88_90-128&542_530&651-527&628_147&652_153&558_533&534-0_0_33_3_27_29_28-141-107.jpg,0412943007662,88_90,128&542_530&651,527&628_147&652_153&558_533&534,0_0_33_3_27_29_28,141,107
0413026819924-90_87-180&423_547&539-550&548_182&544_185&421_553&425-0_0_29_30_24_13_31-157-163.jpg,0413026819924,90_87,180&423_547&539,550&548_182&544_185&421_553&425,0_0_29_30_24_13_31,157,163
0413134578545-91_89-197&488_554&606-555&622_192&608_213&480_576&494-0_0_29_28_28_27_28-118-170.jpg,0413134578545,91_89,197&488_554&606,555&622_192&608_213&480_576&494,0_0_29_28_28_27_28,118,170
0413134578545-93_83-208&425_567&541-575&549_222&522_206&418_559&445-0_0_24_27_33_27_33-109-223.jpg,0413134578545,93_83,208&425_567&541,575&549_222&522_206&418_559&445,0_0_24_27_33_27_33,109,223
0413194444445-84_100-193&408_503&548-495&498_201&545_224&450_518&403-0_0_33_29_33_15_24-105-117.jpg,0413194444445,84_100,193&408_503&548,495&498_201&545_224&450_518&403,0_0_33_29_33_15_24,105,117
0413194444445-90_83-163&450_572&571-577&568_165&549_144&442_556&461-0_0_12_8_24_29_32-99-267.jpg,0413194444445,90_83,163&450_572&571,577&568_165&549_144&442_556&461,0_0_12_8_24_29_32,99,267
0413194444445-90_87-122&511_538&626-551&622_138&613_122&507_535&516-0_0_9_7_33_32_31-97-352.jpg,0413194444445,90_87,122&511_538&626,551&622_138&613_122&507_535&516,0_0_9_7_33_32_31,97,352
0413326149426-88_89-109&428_431&569-439&535_129&568_121&458_431&425-0_0_16_26_7_32_26-96-129.jpg,0413326149426,88_89,109&428_431&569,439&535_129&568_121&458_431&425,0_0_16_26_7_32_26,96,129
0413362068966-83_97-254&468_541&584-536&550_264&586_274&489_546&453-0_0_31_2_26_26_25-132-126.jpg,0413362068966,83_97,254&468_541&584,536&550_264&586_274&489_546&453,0_0_31_2_26_26_25,132,126
0413409961686-89_87-308&531_658&656-664&641_320&664_320&546_664&523-0_0_12_32_30_31_25-80-132.jpg,0413409961686,89_87,308&531_658&656,664&641_320&664_320&546_664&523,0_0_12_32_30_31_25,80,132
0413457854407-91_84-124&508_534&612-532&621_126&607_119&500_525&514-0_0_2_33_0_33_24-131-116.jpg,0413457854407,91_84,124&508_534&612,532&621_126&607_119&500_525&514,0_0_2_33_0_33_24,131,116
0413457854407-91_91-172&470_566&605-554&601_172&596_179&471_561&476-0_0_22_30_5_28_30-81-189.jpg,0413457854407,91_91,172&470_566&605,554&601_172&596_179&471_561&476,0_0_22_30_5_28_30,81,189
0413577586207-89_85-187&319_543&443-562&436_196&454_192&330_558&312-11_5_0_23_31_32_24-162-112.jpg,0413577586207,89_85,187&319_543&443,562&436_196&454_192&330_558&312,11_5_0_23_31_32_24,162,112
0413577586207-90_89-201&486_552&609-554&599_207&605_218&480_565&474-0_0_9_26_27_28_22-131-102.jpg,0413577586207,90_89,201&486_552&609,554&599_207&605_218&480_565&474,0_0_9_26_27_28_22,131,102
0413577586207-94_83-183&453_500&594-503&602_187&551_178&445_494&496-0_0_17_32_24_25_23-110-153.jpg,0413577586207,94_83,183&453_500&594,503&602_187&551_178&445_494&496,0_0_17_32_24_25_23,110,153
0413613505747-88_94-295&423_627&546-629&527_297&544_299&434_631&417-0_0_33_27_11_31_31-118-106.jpg,0413613505747,88_94,295&423_627&546,629&527_297&544_299&434_631&417,0_0_33_27_11_31_31,118,106
0413613505747-90_88-128&342_483&467-484&466_135&471_135&346_484&341-0_0_8_8_31_31_28-99-115.jpg,0413613505747,90_88,128&342_483&467,484&466_135&471_135&346_484&341,0_0_8_8_31_31_28,99,115
0413685344828-90_85-157&474_527&601-540&598_158&597_161&470_543&471-0_0_17_15_33_29_31-115-124.jpg,0413685344828,90_85,157&474_527&601,540&598_158&597_161&470_543&471,0_0_17_15_33_29_31,115,124
0413685344828-93_82-125&550_479&668-483&673_135&647_129&546_477&572-0_0_5_29_29_33_10-144-113.jpg,0413685344828,93_82,125&550_479&668,483&673_135&647_129&546_477&572,0_0_5_29_29_33_10,144,113
0413745210728-86_87-154&497_484&610-488&589_169&612_159&518_478&495-0_0_1_0_25_25_33-133-150.jpg,0413745210728,86_87,154&497_484&610,488&589_169&612_159&518_478&495,0_0_1_0_25_25_33,133,150
0413745210728-90_89-213&486_557&613-567&612_226&615_227&485_568&482-0_0_1_30_29_30_21-113-127.jpg,0413745210728,90_89,213&486_557&613,567&612_226&615_227&485_568&482,0_0_1_30_29_30_21,113,127
0413793103448-85_91-184&486_519&595-521&564_201&597_199&506_519&473-0_0_21_33_30_24_16-126-198.jpg,0413793103448,85_91,184&486_519&595,521&564_201&597_199&506_519&473,0_0_21_33_30_24_16,126,198
0413793103448-90_83-117&459_595&570-611&567_138&564_115&468_588&471-0_0_0_33_25_30_11-122-151.jpg,0413793103448,90_83,117&459_595&570,611&567_138&564_115&468_588&471,0_0_0_33_25_30_11,122,151
0413793103448-90_83-138&444_510&564-503&576_141&567_146&444_508&453-0_0_17_24_26_32_1-171-100.jpg,0413793103448,90_83,138&444_510&564,503&576_141&567_146&444_508&453,0_0_17_24_26_32_1,171,100
0413805076628-88_92-197&551_548&671-546&653_213&671_217&553_550&535-0_0_15_12_33_26_30-90-184.jpg,0413805076628,88_92,197&551_548&671,546&653_213&671_217&553_550&535,0_0_15_12_33_26_30,90,184
0413960727969-82_99-162&610_476&735-460&690_170&742_186&651_476&599-0_0_11_13_32_33_27-124-155.jpg,0413960727969,82_99,162&610_476&735,460&690_170&742_186&651_476&599,0_0_11_13_32_33_27,124,155
041400862069-88_89-178&419_543&536-547&536_202&547_200&433_545&422-0_0_25_31_21_29_26-98-132.jpg,041400862069,88_89,178&419_543&536,547&536_202&547_200&433_545&422,0_0_25_31_21_29_26,98,132
041400862069-91_87-218&525_591&647-580&642_229&634_230&519_581&527-0_12_2_21_32_25_27-102-160.jpg,041400862069,91_87,218&525_591&647,580&642_229&634_230&519_581&527,0_12_2_21_32_25_27,102,160
041403256705-92_83-160&432_553&550-550&553_174&544_166&430_542&439-0_0_29_33_29_18_33-129-280.jpg,041403256705,92_83,160&432_553&550,550&553_174&544_166&430_542&439,0_0_29_33_29_18_33,129,280
0414224137931-86_91-157&509_463&650-462&618_177&658_185&528_470&488-0_0_5_14_25_27_29-137-185.jpg,0414224137931,86_91,157&509_463&650,462&618_177&658_185&528_470&488,0_0_5_14_25_27_29,137,185
0414272030652-90_86-157&486_515&605-523&596_162&609_164&492_525&479-0_0_3_16_25_25_25-107-170.jpg,0414272030652,90_86,157&486_515&605,523&596_162&609_164&492_525&479,0_0_3_16_25_25_25,107,170
0414272030652-91_84-150&464_509&577-509&594_153&574_158&453_514&473-0_0_24_24_29_15_32-90-151.jpg,0414272030652,91_84,150&464_509&577,509&594_153&574_158&453_514&473,0_0_24_24_29_15_32,90,151
0414343869731-97_83-241&490_533&637-525&643_226&588_231&476_530&531-0_0_21_29_26_29_29-97-142.jpg,0414343869731,97_83,241&490_533&637,525&643_226&588_231&476_530&531,0_0_21_29_26_29_29,97,142
0414367816092-88_88-88&447_424&562-436&557_82&564_80&445_434&438-0_0_9_10_32_26_24-138-121.jpg,0414367816092,88_88,88&447_424&562,436&557_82&564_80&445_434&438,0_0_9_10_32_26_24,138,121
0414367816092-88_89-145&503_488&606-491&599_159&614_163&510_495&495-0_0_23_9_27_31_27-124-252.jpg,0414367816092,88_89,145&503_488&606,491&599_159&614_163&510_495&495,0_0_23_9_27_31_27,124,252
0414367816092-93_84-188&400_551&509-552&530_197&494_185&392_540&428-0_0_7_28_28_28_30-162-139.jpg,0414367816092,93_84,188&400_551&509,552&530_197&494_185&392_540&428,0_0_7_28_28_28_30,162,139
0414451628352-93_82-126&349_438&480-452&482_135&448_112&338_429&372-0_0_1_8_26_29_31-112-129.jpg,0414451628352,93_82,126&349_438&480,452&482_135&448_112&338_429&372,0_0_1_8_26_29_31,112,129
0414619252874-82_99-261&381_569&516-555&467_256&517_276&424_575&374-0_0_12_31_6_25_30-101-176.jpg,0414619252874,82_99,261&381_569&516,555&467_256&517_276&424_575&374,0_0_12_31_6_25_30,101,176
0414619252874-89_87-205&418_581&551-590&547_197&555_197&425_590&417-0_0_22_24_21_31_27-96-207.jpg,0414619252874,89_87,205&418_581&551,590&547_197&555_197&425_590&417,0_0_22_24_21_31_27,96,207
0414655172414-86_98-171&456_484&582-465&554_186&578_207&486_486&462-0_0_0_33_26_33_17-82-412.jpg,0414655172414,86_98,171&456_484&582,465&554_186&578_207&486_486&462,0_0_0_33_26_33_17,82,412
0414655172414-87_89-216&443_567&563-562&552_221&572_219&457_560&437-0_7_4_33_24_24_9-157-108.jpg,0414655172414,87_89,216&443_567&563,562&552_221&572_219&457_560&437,0_7_4_33_24_24_9,157,108
0414786877395-90_88-159&359_508&475-513&472_160&477_165&355_518&350-0_0_28_2_29_30_26-94-109.jpg,0414786877395,90_88,159&359_508&475,513&472_160&477_165&355_518&350,0_0_28_2_29_30_26,94,109
0414786877395-90_89-145&473_504&598-511&606_161&601_165&471_515&476-0_0_6_31_27_27_10-95-123.jpg,0414786877395,90_89,145&473_504&598,511&606_161&601_165&471_515&476,0_0_6_31_27_27_10,95,123
0414786877395-90_92-166&379_522&523-514&512_158&513_178&387_534&386-0_0_17_24_31_24_17-95-113.jpg,0414786877395,90_92,166&379_522&523,514&512_158&513_178&387_534&386,0_0_17_24_31_24_17,95,113
0414786877395-91_88-158&483_519&600-524&601_173&593_179&476_530&484-14_0_20_32_30_33_25-158-158.jpg,0414786877395,91_88,158&483_519&600,524&601_173&593_179&476_530&484,14_0_20_32_30_33_25,158,158
0414870689655-90_89-265&331_616&464-635&471_278&464_292&334_649&341-0_3_13_4_25_25_25-94-201.jpg,0414870689655,90_89,265&331_616&464,635&471_278&464_292&334_649&341,0_3_13_4_25_25_25,94,201
0414870689655-93_87-128&586_491&706-494&708_132&674_131&581_493&615-0_0_5_24_25_30_5-159-116.jpg,0414870689655,93_87,128&586_491&706,494&708_132&674_131&581_493&615,0_0_5_24_25_30_5,159,116
0414942528736-90_92-185&479_560&605-571&599_186&608_187&484_572&475-0_0_28_28_24_26_26-119-119.jpg,0414942528736,90_92,185&479_560&605,571&599_186&608_187&484_572&475,0_0_28_28_24_26_26,119,119
0415014367816-89_88-188&471_542&597-537&579_201&595_199&483_535&467-0_0_17_19_29_32_25-93-152.jpg,0415014367816,89_88,188&471_542&597,537&579_201&595_199&483_535&467,0_0_17_19_29_32_25,93,152
0415014367816-89_92-198&467_527&587-528&572_214&584_221&471_535&459-0_0_18_32_33_25_31-123-176.jpg,0415014367816,89_92,198&467_527&587,528&572_214&584_221&471_535&459,0_0_18_32_33_25_31,123,176
0415014367816-93_83-193&440_544&546-564&575_196&549_192&419_560&445-0_12_4_25_25_33_33-163-145.jpg,0415014367816,93_83,193&440_544&546,564&575_196&549_192&419_560&445,0_12_4_25_25_33_33,163,145
0415014367816-93_84-90&391_435&526-432&523_96&492_89&389_425&420-0_0_13_30_29_31_33-111-139.jpg,0415014367816,93_84,90&391_435&526,432&523_96&492_89&389_425&420,0_0_13_30_29_31_33,111,139
0415014367816-94_83-103&472_436&606-432&608_111&571_109&470_430&507-0_0_19_18_27_31_27-80-173.jpg,0415014367816,94_83,103&472_436&606,432&608_111&571_109&470_430&507,0_0_19_18_27_31_27,80,173
0415086206897-86_93-202&376_550&498-553&471_217&497_209&390_545&364-0_0_7_27_23_26_26-146-216.jpg,0415086206897,86_93,202&376_550&498,553&471_217&497_209&390_545&364,0_0_7_27_23_26_26,146,216
0415086206897-87_88-107&322_440&451-450&424_123&451_120&340_447&313-0_0_4_8_31_33_29-94-103.jpg,0415086206897,87_88,107&322_440&451,450&424_123&451_120&340_447&313,0_0_4_8_31_33_29,94,103
0415229885057-90_88-259&438_607&570-619&571_271&575_276&444_624&440-0_0_11_5_25_27_25-93-173.jpg,0415229885057,90_88,259&438_607&570,619&571_271&575_276&444_624&440,0_0_11_5_25_27_25,93,173
0415277777778-90_80-117&447_533&554-540&564_139&567_132&444_533&441-0_0_11_30_26_29_11-82-109.jpg,0415277777778,90_80,117&447_533&554,540&564_139&567_132&444_533&441,0_0_11_30_26_29_11,82,109
0415277777778-90_85-52&397_427&512-426&515_63&515_50&406_413&406-0_0_13_32_23_32_26-123-240.jpg,0415277777778,90_85,52&397_427&512,426&515_63&515_50&406_413&406,0_0_13_32_23_32_26,123,240
0415277777778-91_84-153&574_545&692-553&698_166&676_166&576_553&598-0_0_33_31_25_0_24-89-118.jpg,0415277777778,91_84,153&574_545&692,553&698_166&676_166&576_553&598,0_0_33_31_25_0_24,89,118
0415301724138-86_95-272&501_564&618-559&591_275&626_280&523_564&488-0_0_21_24_9_25_32-113-110.jpg,0415301724138,86_95,272&501_564&618,559&591_275&626_280&523_564&488,0_0_21_24_9_25_32,113,110
0415337643678-90_84-153&522_544&640-540&634_167&636_156&528_529&526-0_12_0_24_26_30_25-96-125.jpg,0415337643678,90_84,153&522_544&640,540&634_167&636_156&528_529&526,0_12_0_24_26_30_25,96,125
0415337643678-91_90-179&458_556&579-568&577_179&573_180&459_569&463-0_0_9_29_28_30_30-109-119.jpg,0415337643678,91_90,179&458_556&579,568&577_179&573_180&459_569&463,0_0_9_29_28_30_30,109,119
0415469348659-89_87-166&438_521&562-529&554_163&575_162&451_528&430-0_0_13_13_33_30_25-144-193.jpg,0415469348659,89_87,166&438_521&562,529&554_163&575_162&451_528&430,0_0_13_13_33_30_25,144,193
0415469348659-93_85-232&524_599&668-600&674_236&629_238&526_602&571-0_15_28_32_26_31_33-138-150.jpg,0415469348659,93_85,232&524_599&668,600&674_236&629_238&526_602&571,0_15_28_32_26_31_33,138,150
041558908046-90_88-156&454_548&576-546&573_162&566_168&457_552&464-0_0_16_33_32_28_23-90-201.jpg,041558908046,90_88,156&454_548&576,546&573_162&566_168&457_552&464,0_0_16_33_32_28_23,90,201
041570881226-84_93-274&551_552&686-556&653_283&687_282&585_555&551-10_5_29_32_31_24_21-129-136.jpg,041570881226,84_93,274&551_552&686,556&653_283&687_282&585_555&551,10_5_29_32_31_24_21,129,136
0415780651341-90_87-180&497_559&614-554&623_183&614_188&489_559&498-0_0_26_24_31_12_30-158-134.jpg,0415780651341,90_87,180&497_559&614,554&623_183&614_188&489_559&498,0_0_26_24_31_12_30,158,134
0415828544062-86_92-222&465_538&597-527&575_234&600_237&491_530&466-0_0_31_31_32_28_28-91-196.jpg,0415828544062,86_92,222&465_538&597,527&575_234&600_237&491_530&466,0_0_31_31_32_28_28,91,196
0415996168583-89_88-187&472_536&596-532&583_199&602_199&488_532&469-0_0_20_31_1_33_32-96-187.jpg,0415996168583,89_88,187&472_536&596,532&583_199&602_199&488_532&469,0_0_20_31_1_33_32,96,187
0415996168583-91_82-149&348_508&474-511&477_151&477_150&348_510&348-0_0_29_31_21_24_29-165-145.jpg,0415996168583,91_82,149&348_508&474,511&477_151&477_150&348_510&348,0_0_29_31_21_24_29,165,145
0416044061303-98_80-178&523_483&682-492&683_175&628_159&515_476&570-0_5_24_24_26_27_27-144-101.jpg,0416044061303,98_80,178&523_483&682,492&683_175&628_159&515_476&570,0_5_24_24_26_27_27,144,101
0416056034483-81_100-176&580_429&744-437&684_195&742_201&632_443&574-0_0_3_1_32_26_24-82-286.jpg,0416056034483,81_100,176&580_429&744,437&684_195&742_201&632_443&574,0_0_3_1_32_26_24,82,286
0416056034483-90_84-152&457_515&584-538&575_156&585_158&458_540&448-10_0_26_27_33_24_9-138-207.jpg,0416056034483,90_84,152&457_515&584,538&575_156&585_158&458_540&448,10_0_26_27_33_24_9,138,207
0416091954023-90_86-138&487_506&619-515&615_141&617_144&492_518&490-0_0_7_8_30_32_30-141-144.jpg,0416091954023,90_86,138&487_506&619,515&615_141&617_144&492_518&490,0_0_7_8_30_32_30,141,144
0416091954023-90_88-152&354_533&476-543&471_153&483_152&352_542&340-0_0_32_27_30_28_33-128-172.jpg,0416091954023,90_88,152&354_533&476,543&471_153&483_152&352_542&340,0_0_32_27_30_28_33,128,172
0416211685824-91_80-158&457_554&570-570&582_170&569_153&458_553&471-0_0_8_14_32_30_26-136-267.jpg,0416211685824,91_80,158&457_554&570,570&582_170&569_153&458_553&471,0_0_8_14_32_30_26,136,267
0416283524904-87_89-253&488_604&599-600&573_273&602_266&508_593&479-0_0_12_15_29_24_30-117-335.jpg,0416283524904,87_89,253&488_604&599,600&573_273&602_266&508_593&479,0_0_12_15_29_24_30,117,335
0416283524904-91_80-135&514_569&634-582&637_137&612_114&509_559&534-0_0_25_16_31_27_27-119-154.jpg,0416283524904,91_80,135&514_569&634,582&637_137&612_114&509_559&534,0_0_25_16_31_27_27,119,154
0416307471264-91_84-204&423_597&550-598&563_200&548_206&414_604&429-0_0_14_2_30_30_29-108-228.jpg,0416307471264,91_84,204&423_597&550,598&563_200&548_206&414_604&429,0_0_14_2_30_30_29,108,228
0416307471264-91_87-260&594_641&712-640&713_268&701_274&579_646&591-0_0_9_30_25_29_4-100-320.jpg,0416307471264,91_87,260&594_641&712,640&713_268&701_274&579_646&591,0_0_9_30_25_29_4,100,320
0416451149426-89_83-193&443_585&554-589&554_213&559_200&447_576&442-0_0_10_1_25_30_29-122-225.jpg,0416451149426,89_83,193&443_585&554,589&554_213&559_200&447_576&442,0_0_10_1_25_30_29,122,225
0416451149426-89_91-161&442_514&562-508&548_174&558_189&443_523&433-0_0_9_24_24_29_18-145-237.jpg,0416451149426,89_91,161&442_514&562,508&548_174&558_189&443_523&433,0_0_9_24_24_29_18,145,237
0416451149426-90_84-197&508_582&629-578&642_194&631_207&502_591&513-0_0_6_27_31_31_33-140-137.jpg,0416451149426,90_84,197&508_582&629,578&642_194&631_207&502_591&513,0_0_6_27_31_31_33,140,137
0416451149426-90_89-144&518_503&648-514&640_152&653_161&526_523&513-0_0_7_33_30_24_18-115-108.jpg,0416451149426,90_89,144&518_503&648,514&640_152&653_161&526_523&513,0_0_7_33_30_24_18,115,108
0416451149426-90_89-191&461_579&587-576&592_191&591_197&462_582&463-0_0_3_27_7_25_30-106-184.jpg,0416451149426,90_89,191&461_579&587,576&592_191&591_197&462_582&463,0_0_3_27_7_25_30,106,184
0416451149426-90_89-194&413_564&540-562&535_194&541_194&417_562&411-0_0_4_32_22_32_30-112-117.jpg,0416451149426,90_89,194&413_564&540,562&535_194&541_194&417_562&411,0_0_4_32_22_32_30,112,117
0416451149426-92_82-164&462_529&595-542&607_172&582_162&453_532&478-0_0_22_21_33_30_26-100-120.jpg,0416451149426,92_82,164&462_529&595,542&607_172&582_162&453_532&478,0_0_22_21_33_30_26,100,120
0416546934866-90_87-162&464_541&587-540&588_178&585_179&460_541&463-0_0_1_24_4_27_27-154-124.jpg,0416546934866,90_87,162&464_541&587,540&588_178&585_179&460_541&463,0_0_1_24_4_27_27,154,124
0416642720307-81_93-232&351_505&484-509&451_246&486_238&383_501&348-0_0_7_29_29_31_7-147-118.jpg,0416642720307,81_93,232&351_505&484,509&451_246&486_238&383_501&348,0_0_7_29_29_31_7,147,118
0416654693486-91_82-149&500_546&606-544&615_147&600_157&484_554&499-0_0_30_19_27_30_26-130-236.jpg,0416654693486,91_82,149&500_546&606,544&615_147&600_157&484_554&499,0_0_30_19_27_30_26,130,236
0416666666667-84_96-204&443_521&579-523&538_205&579_214&477_532&436-0_0_22_27_31_27_30-107-113.jpg,0416666666667,84_96,204&443_521&579,523&538_205&579_214&477_532&436,0_0_22_27_31_27_30,107,113
