filename,area,tilt_degree,bounding_box_coordinates,four_vertices_locations,license_plate_number,brightness,blurriness
3012377387152777778-91_92-255&503_442&570-440&570_255&563_263&503_442&515-0_0_3_24_30_25_29_25-126-16.jpg,3012377387152777778,91_92,255&503_442&570,440&570_255&563_263&503_442&515,0_0_3_24_30_25_29_25,126,16
301982421875-91_93-216&473_477&550-477&550_224&541_216&473_475&476-0_0_3_26_26_25_26_27-85-48.jpg,301982421875,91_93,216&473_477&550,477&550_224&541_216&473_475&476,0_0_3_26_26_25_26_27,85,48
05091145833333333-91_90-153&428_613&540-593&540_153&535_153&428_613&441-0_0_3_27_33_33_33_32-105-574.jpg,05091145833333333,91_90,153&428_613&540,593&540_153&535_153&428_613&441,0_0_3_27_33_33_33_32,105,574
30260546875-88_95-251&435_512&536-508&525_251&536_256&435_512&437-0_0_3_24_27_29_30_30-85-61.jpg,30260546875,88_95,251&435_512&536,508&525_251&536_256&435_512&437,0_0_3_24_27_29_30_30,85,61
0380154079861-89_263-224&450_609&550-598&546_235&550_224&459_609&450-0_0_3_26_33_33_24_24-105-239.jpg,0380154079861,89_263,224&450_609&550,598&546_235&550_224&459_609&450,0_0_3_26_33_33_24_24,105,239
0330208333333-91_269-207&428_524&534-522&534_207&525_209&428_524&437-0_0_3_25_32_30_32_30-94-120.jpg,0330208333333,91_269,207&428_524&534,522&534_207&525_209&428_524&437,0_0_3_25_32_30_32_30,94,120
303515625-90_95-235&454_559&563-552&563_235&559_240&454_559&462-0_0_3_17_24_33_24_27-121-39.jpg,303515625,90_95,235&454_559&563,552&563_235&559_240&454_559&462,0_0_3_17_24_33_24_27,121,39
0166666666667-90_269-254&400_494&470-494&470_255&466_254&402_490&400-0_0_3_24_33_29_29_30-100-39.jpg,0166666666667,90_269,254&400_494&470,494&470_255&466_254&402_490&400,0_0_3_24_33_29_29_30,100,39
300615234375-88_100-281&409_416&455-411&449_281&455_285&412_416&409-0_0_3_25_25_32_25_29-176-29.jpg,300615234375,88_100,281&409_416&455,411&449_281&455_285&412_416&409,0_0_3_25_25_32_25_29,176,29
0197222222222-91_101-203&422_459&500-459&500_217&491_203&422_448&424-0_0_3_24_32_31_27_27-56-24.jpg,0197222222222,91_101,203&422_459&500,459&500_217&491_203&422_448&424,0_0_3_24_32_31_27_27,56,24
0216872829861-92_103-235&426_488&513-488&513_252&500_235&426_475&436-0_0_3_24_27_25_26_32-121-122.jpg,0216872829861,92_103,235&426_488&513,488&513_252&500_235&426_475&436,0_0_3_24_27_25_26_32,121,122
3030130208333333332-91_92-200&462_512&560-508&560_206&552_200&462_512&464-0_0_3_24_29_32_25_25-66-202.jpg,3030130208333333332,91_92,200&462_512&560,508&560_206&552_200&462_512&464,0_0_3_24_29_32_25_25,66,202
303733072916666667-90_93-177&458_543&561-543&561_193&557_177&458_539&461-0_0_3_24_26_26_28_25-112-266.jpg,303733072916666667,90_93,177&458_543&561,543&561_193&557_177&458_539&461,0_0_3_24_26_26_28_25,112,266
0328515625-91_267-189&453_537&548-531&548_189&542_194&453_537&459-0_0_3_24_31_24_31_26-94-13.jpg,0328515625,91_267,189&453_537&548,531&548_189&542_194&453_537&459,0_0_3_24_31_24_31_26,94,13
0338053385417-90_94-218&438_553&540-547&535_220&540_218&443_553&438-0_0_3_24_28_33_32_26-123-384.jpg,0338053385417,90_94,218&438_553&540,547&535_220&540_218&443_553&438,0_0_3_24_28_33_32_26,123,384
0381944444444-90_269-160&442_512&551-504&551_161&548_160&442_512&444-0_0_3_26_29_27_25_33-132-12.jpg,0381944444444,90_269,160&442_512&551,504&551_161&548_160&442_512&444,0_0_3_26_29_27_25_33,132,12
0115885416667-89_90-224&464_402&529-402&518_224&529_224&469_402&464-0_0_3_26_33_33_29_25-129-9.jpg,0115885416667,89_90,224&464_402&529,402&518_224&529_224&469_402&464,0_0_3_26_33_33_29_25,129,9
0227853732639-88_93-196&397_449&488-449&474_196&488_200&404_444&397-0_0_3_24_26_26_32_25-106-55.jpg,0227853732639,88_93,196&397_449&488,449&474_196&488_200&404_444&397,0_0_3_24_26_26_32_25,106,55
302234375-90_95-215&468_501&547-501&547_231&547_215&468_495&468-0_0_5_25_32_24_24_32-90-136.jpg,302234375,90_95,215&468_501&547,501&547_231&547_215&468_495&468,0_0_5_25_32_24_24_32,90,136
0275282118056-90_269-118&446_413&540-413&534_118&540_119&446_413&447-0_0_3_26_29_30_32_32-128-151.jpg,0275282118056,90_269,118&446_413&540,413&534_118&540_119&446_413&447,0_0_3_26_29_30_32_32,128,151
039947916666666666-91_269-170&441_524&554-524&554_170&548_173&441_524&449-0_0_5_24_31_24_32_33-108-220.jpg,039947916666666666,91_269,170&441_524&554,524&554_170&548_173&441_524&449,0_0_5_24_31_24_32_33,108,220
305189778645833333-90_97-162&412_609&529-598&525_171&529_162&413_609&412-0_0_3_24_31_24_28_24-111-85.jpg,305189778645833333,90_97,162&412_609&529,598&525_171&529_162&413_609&412,0_0_3_24_31_24_28_24,111,85
013444010416666667-90_264-269&425_479&490-468&490_274&488_269&425_479&427-0_0_3_24_26_24_32_29-122-35.jpg,013444010416666667,90_264,269&425_479&490,468&490_274&488_269&425_479&427,0_0_3_24_26_24_32_29,122,35
0156467013889-89_267-329&442_535&518-535&512_329&518_331&449_534&442-0_0_3_25_24_26_24_32-181-21.jpg,0156467013889,89_267,329&442_535&518,535&512_329&518_331&449_534&442,0_0_3_25_24_26_24_32,181,21
0326605902778-90_267-203&365_553&459-551&457_207&459_203&368_553&365-0_0_3_24_33_29_27_30-93-158.jpg,0326605902778,90_267,203&365_553&459,551&457_207&459_203&368_553&365,0_0_3_24_33_29_27_30,93,158
0310959201389-89_268-187&433_509&530-503&520_187&530_188&445_509&433-0_0_3_24_26_29_25_29-80-101.jpg,0310959201389,89_268,187&433_509&530,503&520_187&530_188&445_509&433,0_0_3_24_26_29_25_29,80,101
3029848090277777777-88_98-198&468_497&569-490&553_201&569_198&480_497&468-0_0_3_28_30_32_26_32-119-203.jpg,3029848090277777777,88_98,198&468_497&569,490&553_201&569_198&480_497&468,0_0_3_28_30_32_26_32,119,203
302826388888888889-92_90-212&431_508&527-506&527_216&514_212&431_508&446-0_0_5_24_24_26_24_26-98-147.jpg,302826388888888889,92_90,212&431_508&527,506&527_216&514_212&431_508&446,0_0_5_24_24_26_24_26,98,147
0247309027778-92_113-188&411_484&495-484&495_212&483_188&411_458&418-0_0_3_25_24_26_24_32-107-168.jpg,0247309027778,92_113,188&411_484&495,484&495_212&483_188&411_458&418,0_0_3_25_24_26_24_32,107,168
3028661024305555557-88_100-240&413_521&516-510&505_240&516_255&424_521&413-0_0_3_24_32_27_26_32-102-14.jpg,3028661024305555557,88_100,240&413_521&516,510&505_240&516_255&424_521&413,0_0_3_24_32_27_26_32,102,14
0179253472222-89_270-227&435_463&512-463&512_228&512_227&442_459&435-0_0_3_24_32_26_25_26-187-274.jpg,0179253472222,89_270,227&435_463&512,463&512_228&512_227&442_459&435,0_0_3_24_32_26_25_26,187,274
0265625-90_269-293&421_565&519-561&508_294&519_293&424_565&421-0_0_3_25_25_29_29_32-221-49.jpg,0265625,90_269,293&421_565&519,561&508_294&519_293&424_565&421,0_0_3_25_25_29_29_32,221,49
3015052083333333334-88_90-291&504_495&578-495&569_293&578_291&508_495&504-0_0_3_26_26_24_25_24-121-52.jpg,3015052083333333334,88_90,291&504_495&578,495&569_293&578_291&508_495&504,0_0_3_26_26_24_25_24,121,52
3022428385416666665-90_99-170&484_435&570-435&566_184&570_170&488_424&484-0_0_3_25_25_26_25_31-127-17.jpg,3022428385416666665,90_99,170&484_435&570,435&566_184&570_170&488_424&484,0_0_3_25_25_26_25_31,127,17
3026630859375-90_96-200&424_503&513-496&513_206&508_200&424_503&432-0_0_3_24_27_26_33_24-95-64.jpg,3026630859375,90_96,200&424_503&513,496&513_206&508_200&424_503&432,0_0_3_24_27_26_33_24,95,64
0261935763889-90_262-259&424_543&517-543&517_269&508_259&424_537&425-0_0_3_26_33_33_29_30-151-11.jpg,0261935763889,90_262,259&424_543&517,543&517_269&508_259&424_537&425,0_0_3_26_33_33_29_30,151,11
0270182291667-91_96-179&482_479&573-479&573_189&563_179&482_473&492-0_0_3_24_31_30_33_33-62-37.jpg,0270182291667,91_96,179&482_479&573,479&573_189&563_179&482_473&492,0_0_3_24_31_30_33_33,62,37
303493923611111111-90_97-183&437_533&538-523&535_187&538_183&437_533&441-0_0_3_24_25_29_25_26-89-116.jpg,303493923611111111,90_97,183&437_533&538,523&535_187&538_183&437_533&441,0_0_3_24_25_29_25_26,89,116
0180034722222-90_258-208&401_452&476-452&476_221&471_208&401_445&401-0_0_3_24_33_29_30_29-73-57.jpg,0180034722222,90_258,208&401_452&476,452&476_221&471_208&401_445&401,0_0_3_24_33_29_30_29,73,57
3019644097222222223-91_99-213&426_461&506-461&506_232&501_213&426_452&427-0_0_3_24_31_30_27_32-49-23.jpg,3019644097222222223,91_99,213&426_461&506,461&506_232&501_213&426_452&427,0_0_3_24_31_30_27_32,49,23
0380989583333-91_97-140&472_558&564-548&564_158&557_140&472_558&479-0_0_3_25_30_30_30_32-93-187.jpg,0380989583333,91_97,140&472_558&564,548&564_158&557_140&472_558&479,0_0_3_25_30_30_30_32,93,187
0415581597222-91_267-155&412_538&522-519&516_158&522_155&412_538&421-0_0_3_24_33_32_24_26-93-235.jpg,0415581597222,91_267,155&412_538&522,519&516_158&522_155&412_538&421,0_0_3_24_33_32_24_26,93,235
0226822916667-89_267-210&420_478&505-478&503_214&505_210&426_476&420-0_0_3_24_31_30_33_33-99-93.jpg,0226822916667,89_267,210&420_478&505,478&503_214&505_210&426_476&420,0_0_3_24_31_30_33_33,99,93
0141666666667-92_263-182&426_374&501-374&501_186&488_182&426_364&435-1_0_5_30_32_33_31_25-130-135.jpg,0141666666667,92_263,182&426_374&501,374&501_186&488_182&426_364&435,1_0_5_30_32_33_31_25,130,135
0258875868056-90_94-230&464_532&550-528&550_235&544_230&464_532&469-0_0_3_24_27_31_32_26-101-122.jpg,0258875868056,90_94,230&464_532&550,528&550_235&544_230&464_532&469,0_0_3_24_27_31_32_26,101,122
0246017795139-91_253-201&387_488&473-488&473_220&461_201&387_472&392-0_0_3_24_31_26_32_24-113-193.jpg,0246017795139,91_253,201&387_488&473,488&473_220&461_201&387_472&392,0_0_3_24_31_26_32_24,113,193
303568033854166667-88_99-178&468_517&574-507&561_183&574_178&471_517&468-0_0_3_26_32_32_24_30-169-135.jpg,303568033854166667,88_99,178&468_517&574,507&561_183&574_178&471_517&468,0_0_3_26_32_32_24_30,169,135
302884982638888889-88_90-233&423_522&524-522&511_244&524_233&428_522&423-0_0_3_24_30_32_31_27-136-66.jpg,302884982638888889,88_90,233&423_522&524,522&511_244&524_233&428_522&423,0_0_3_24_30_32_31_27,136,66
3029970703125-89_93-256&453_553&554-551&546_261&554_256&460_553&453-0_0_3_24_31_30_33_26-109-49.jpg,3029970703125,89_93,256&453_553&554,551&546_261&554_256&460_553&453,0_0_3_24_31_30_33_26,109,49
011501736111111112-90_267-252&476_452&534-449&534_254&532_252&476_452&476-0_0_3_25_33_33_32_30-124-164.jpg,011501736111111112,90_267,252&476_452&534,449&534_254&532_252&476_452&476,0_0_3_25_33_33_32_30,124,164
030673828125-90_94-145&438_494&527-489&527_145&522_148&438_494&442-0_0_3_24_33_32_24_31-134-46.jpg,030673828125,90_94,145&438_494&527,489&527_145&522_148&438_494&442,0_0_3_24_33_32_24_31,134,46
3029348958333333335-88_94-222&446_516&547-514&534_231&547_222&453_516&446-0_0_3_24_33_32_26_24-159-184.jpg,3029348958333333335,88_94,222&446_516&547,514&534_231&547_222&453_516&446,0_0_3_24_33_32_26_24,159,184
0236859809028-89_268-229&447_492&538-489&524_232&538_229&456_492&447-0_0_3_24_26_28_27_33-124-151.jpg,0236859809028,89_268,229&447_492&538,489&524_232&538_229&456_492&447,0_0_3_24_26_28_27_33,124,151
30564453125-90_100-111&459_621&571-606&571_131&564_111&459_621&470-10_2_3_24_24_28_33_31-94-375.jpg,30564453125,90_100,111&459_621&571,606&571_131&564_111&459_621&470,10_2_3_24_24_28_33_31,94,375
3012163628472222222-90_96-300&473_490&538-484&538_300&538_308&478_490&473-0_0_3_27_29_29_29_29-82-54.jpg,3012163628472222222,90_96,300&473_490&538,484&538_300&538_308&478_490&473,0_0_3_27_29_29_29_29,82,54
017734375-91_260-239&406_466&484-466&484_248&472_239&406_463&411-0_0_3_24_32_32_24_29-121-41.jpg,017734375,91_260,239&406_466&484,466&484_248&472_239&406_463&411,0_0_3_24_32_32_24_29,121,41
3017473958333333334-88_260-211&492_455&564-455&561_223&564_211&502_440&492-0_0_3_24_30_28_31_29-103-18.jpg,3017473958333333334,88_260,211&492_455&564,455&561_223&564_211&502_440&492,0_0_3_24_30_28_31_29,103,18
0291514756944-92_271-255&406_521&516-519&514_255&516_256&406_521&419-0_0_5_25_25_25_25_25-167-206.jpg,0291514756944,92_271,255&406_521&516,519&514_255&516_256&406_521&419,0_0_5_25_25_25_25_25,167,206
054169921875-91_269-134&447_521&588-521&585_134&588_137&447_519&461-0_0_3_27_32_32_33_26-138-398.jpg,054169921875,91_269,134&447_521&588,521&585_134&588_137&447_519&461,0_0_3_27_32_32_33_26,138,398
0238444010417-90_267-212&419_505&501-497&501_212&501_215&419_505&420-0_0_3_24_28_24_31_33-160-146.jpg,0238444010417,90_267,212&419_505&501,497&501_212&501_215&419_505&420,0_0_3_24_28_24_31_33,160,146
306847222222222223-90_101-154&445_618&594-618&587_154&594_178&445_594&449-0_0_3_24_33_25_32_24-110-280.jpg,306847222222222223,90_101,154&445_618&594,618&587_154&594_178&445_594&449,0_0_3_24_33_25_32_24,110,280
0362380642361-90_260-162&464_529&563-526&563_176&560_162&464_529&465-0_0_3_25_26_33_26_33-107-62.jpg,0362380642361,90_260,162&464_529&563,526&563_176&560_162&464_529&465,0_0_3_25_26_33_26_33,107,62
017879774305555554-93_271-235&467_449&551-449&551_235&538_237&467_447&482-0_0_3_26_26_24_24_32-82-47.jpg,017879774305555554,93_271,235&467_449&551,449&551_235&538_237&467_447&482,0_0_3_26_26_24_24_32,82,47
3028414713541666668-92_96-226&500_527&595-527&595_251&580_226&500_522&501-0_0_3_24_33_30_27_27-115-213.jpg,3028414713541666668,92_96,226&500_527&595,527&595_251&580_226&500_522&501,0_0_3_24_33_30_27_27,115,213
0234440104167-90_257-279&426_556&512-556&512_294&502_279&426_549&428-0_0_3_25_24_24_24_26-62-37.jpg,0234440104167,90_257,279&426_556&512,556&512_294&502_279&426_549&428,0_0_3_25_24_24_24_26,62,37
0191200086806-90_267-205&473_468&547-468&546_208&547_205&473_466&478-11_0_5_24_32_27_29_26-164-198.jpg,0191200086806,90_267,205&473_468&547,468&546_208&547_205&473_466&478,11_0_5_24_32_27_29_26,164,198
018967013888888887-91_269-263&451_493&535-493&535_263&524_265&451_488&458-0_0_3_24_33_32_29_26-105-37.jpg,018967013888888887,91_269,263&451_493&535,493&535_263&524_265&451_488&458,0_0_3_24_33_32_29_26,105,37
025116102430555554-90_267-220&485_513&572-511&572_223&572_220&485_513&488-0_0_3_25_25_25_24_29-99-64.jpg,025116102430555554,90_267,220&485_513&572,511&572_223&572_220&485_513&488,0_0_3_25_25_25_24_29,99,64
3017157118055555556-91_101-243&505_479&578-479&578_257&571_243&505_469&509-0_0_3_24_24_33_25_29-111-103.jpg,3017157118055555556,91_101,243&505_479&578,479&578_257&571_243&505_469&509,0_0_3_24_24_33_25_29,111,103
0241623263889-90_269-195&472_488&555-478&555_196&552_195&472_488&478-0_0_3_26_24_26_29_30-68-16.jpg,0241623263889,90_269,195&472_488&555,478&555_196&552_195&472_488&478,0_0_3_26_24_26_29_30,68,16
3041805555555555554-92_95-175&399_519&522-507&522_176&506_175&399_519&414-0_0_3_17_25_25_31_25-98-118.jpg,3041805555555555554,92_95,175&399_519&522,507&522_176&506_175&399_519&414,0_0_3_17_25_25_31_25,98,118
047333984375-90_269-154&430_547&551-547&543_155&551_154&435_545&430-0_0_3_26_24_33_27_33-105-168.jpg,047333984375,90_269,154&430_547&551,547&543_155&551_154&435_545&430,0_0_3_26_24_33_27_33,105,168
03296440972222222-90_268-192&483_502&590-502&588_194&590_192&489_498&483-0_0_3_17_25_24_24_27-119-177.jpg,03296440972222222,90_268,192&483_502&590,502&588_194&590_192&489_498&483,0_0_3_17_25_24_24_27,119,177
3020946180555555555-90_91-220&455_474&538-474&538_224&536_220&455_473&464-0_0_3_24_29_31_24_31-98-48.jpg,3020946180555555555,90_91,220&455_474&538,474&538_224&536_220&455_473&464,0_0_3_24_29_31_24_31,98,48
04716796875-89_90-144&484_558&599-558&585_151&599_144&486_557&484-0_0_3_24_30_25_27_30-61-145.jpg,04716796875,89_90,144&484_558&599,558&585_151&599_144&486_557&484,0_0_3_24_30_25_27_30,61,145
0256499565972-90_92-230&461_537&546-537&544_237&546_230&470_535&461-0_0_3_25_26_32_26_25-92-131.jpg,0256499565972,90_92,230&461_537&546,537&544_237&546_230&470_535&461,0_0_3_25_26_32_26_25,92,131
302160590277777778-91_94-224&435_486&518-486&518_230&511_224&435_483&444-0_0_3_24_31_25_27_25-108-88.jpg,302160590277777778,91_94,224&435_486&518,486&518_230&511_224&435_483&444,0_0_3_24_31_25_27_25,108,88
0127712673611-90_254-225&457_439&517-439&516_240&517_225&457_433&457-0_0_3_17_25_24_33_30-127-116.jpg,0127712673611,90_254,225&457_439&517,439&516_240&517_225&457_433&457,0_0_3_17_25_24_33_30,127,116
0134440104167-90_268-246&409_456&473-452&472_247&473_246&411_456&409-0_0_3_24_32_31_32_24-129-51.jpg,0134440104167,90_268,246&409_456&473,452&472_247&473_246&411_456&409,0_0_3_24_32_31_32_24,129,51
0161111111111-90_261-280&427_512&497-512&497_289&492_280&427_505&428-1_0_5_29_24_26_26_33-115-57.jpg,0161111111111,90_261,280&427_512&497,512&497_289&492_280&427_505&428,1_0_5_29_24_26_26_33,115,57
06375-90_269-71&447_530&587-521&581_72&587_71&447_530&448-0_0_5_24_31_24_24_24-127-155.jpg,06375,90_269,71&447_530&587,521&581_72&587_71&447_530&448,0_0_5_24_31_24_24_24,127,155
014322916666666666-92_265-231&469_431&541-431&541_233&530_231&469_428&478-0_0_5_25_29_26_24_24-203-45.jpg,014322916666666666,92_265,231&469_431&541,431&541_233&530_231&469_428&478,0_0_5_25_29_26_24_24,203,45
0236979166667-90_255-158&433_431&520-431&520_177&513_158&433_415&435-0_0_3_24_28_24_31_30-73-29.jpg,0236979166667,90_255,158&433_431&520,431&520_177&513_158&433_415&435,0_0_3_24_28_24_31_30,73,29
018046875-90_103-210&469_474&538-460&537_210&538_217&469_474&470-1_0_5_3_33_24_25_24-94-90.jpg,018046875,90_103,210&469_474&538,460&537_210&538_217&469_474&470,1_0_5_3_33_24_25_24,94,90
015859375-90_261-217&496_449&565-449&565_226&559_217&496_448&497-0_0_3_24_33_33_33_25-99-69.jpg,015859375,90_261,217&496_449&565,449&565_226&559_217&496_448&497,0_0_3_24_33_33_33_25,99,69
0215158420139-92_267-232&438_483&525-479&525_232&513_237&438_483&451-0_0_3_24_33_33_33_25-67-35.jpg,0215158420139,92_267,232&438_483&525,479&525_232&513_237&438_483&451,0_0_3_24_33_33_33_25,67,35
3023203125-91_98-220&409_484&497-484&497_235&489_220&413_475&409-0_0_3_27_32_33_33_26-133-346.jpg,3023203125,91_98,220&409_484&497,484&497_235&489_220&413_475&409,0_0_3_27_32_33_33_26,133,346
021484375-91_253-238&422_502&504-502&504_256&491_238&422_485&427-0_0_3_25_33_29_29_29-113-111.jpg,021484375,91_253,238&422_502&504,502&504_256&491_238&422_485&427,0_0_3_25_33_29_29_29,113,111
3018181423611111112-88_93-269&434_505&512-504&501_271&512_269&435_505&434-0_0_3_24_33_29_26_29-98-20.jpg,3018181423611111112,88_93,269&434_505&512,504&501_271&512_269&435_505&434,0_0_3_24_33_29_26_29,98,20
0148958333333-90_269-242&448_450&520-450&520_242&519_243&448_450&451-0_0_3_26_33_25_26_33-132-34.jpg,0148958333333,90_269,242&448_450&520,450&520_242&519_243&448_450&451,0_0_3_26_33_25_26_33,132,34
0242588975694-91_268-196&450_479&537-474&537_196&537_199&450_479&456-0_0_5_24_31_24_24_24-133-112.jpg,0242588975694,91_268,196&450_479&537,474&537_196&537_199&450_479&456,0_0_5_24_31_24_24_24,133,112
0253070746528-91_262-26&391_307&482-307&482_34&469_26&391_306&401-0_0_5_24_31_24_31_24-87-73.jpg,0253070746528,91_262,26&391_307&482,307&482_34&469_26&391_306&401,0_0_5_24_31_24_31_24,87,73
021973741319444445-91_269-208&451_471&536-471&536_208&527_210&451_471&459-0_0_3_24_25_27_30_25-93-10.jpg,021973741319444445,91_269,208&451_471&536,471&536_208&527_210&451_471&459,0_0_3_24_25_27_30_25,93,10
020888671875-90_93-192&435_471&511-468&511_196&509_192&435_471&435-0_0_3_25_29_32_32_32-71-70.jpg,020888671875,90_93,192&435_471&511,468&511_196&509_192&435_471&435,0_0_3_25_29_32_32_32,71,70
0143294270833-90_90-214&441_427&508-427&506_214&508_214&441_427&443-0_0_3_24_29_24_30_28-104-29.jpg,0143294270833,90_90,214&441_427&508,427&506_214&508_214&441_427&443,0_0_3_24_29_24_30_28,104,29
031545138888888886-89_264-202&422_518&523-512&515_212&523_202&430_518&422-0_0_3_24_29_27_24_30-60-57.jpg,031545138888888886,89_264,202&422_518&523,512&515_212&523_202&430_518&422,0_0_3_24_29_27_24_30,60,57
0247916666667-92_256-224&399_496&491-496&491_239&483_224&399_490&412-0_0_3_24_33_26_29_30-75-34.jpg,0247916666667,92_256,224&399_496&491,496&491_239&483_224&399_490&412,0_0_3_24_33_26_29_30,75,34
0207389322917-90_263-241&427_518&503-518&500_249&503_241&431_516&427-0_0_3_24_33_32_26_30-86-30.jpg,0207389322917,90_263,241&427_518&503,518&500_249&503_241&431_516&427,0_0_3_24_33_32_26_30,86,30
02289279513888889-90_263-201&415_475&500-475&495_209&500_201&420_473&415-0_0_3_24_25_27_30_25-119-136.jpg,02289279513888889,90_263,201&415_475&500,475&495_209&500_201&420_473&415,0_0_3_24_25_27_30_25,119,136
3022243923611111112-92_91-313&466_563&555-560&555_316&542_313&466_563&479-0_0_3_24_27_32_31_31-87-69.jpg,3022243923611111112,92_91,313&466_563&555,560&555_316&542_313&466_563&479,0_0_3_24_27_32_31_31,87,69
0163324652778-88_271-233&438_445&516-440&501_234&516_233&449_445&438-0_0_3_24_25_30_31_31-127-192.jpg,0163324652778,88_271,233&438_445&516,440&501_234&516_233&449_445&438,0_0_3_24_25_30_31_31,127,192
0144639756944-91_268-213&460_428&528-428&528_213&525_216&460_426&465-0_0_3_24_30_28_30_33-149-5.jpg,0144639756944,91_268,213&460_428&528,428&528_213&525_216&460_426&465,0_0_3_24_30_28_30_33,149,5
016328125-90_263-272&439_500&512-495&511_272&512_279&439_500&443-0_0_3_24_33_33_24_33-127-26.jpg,016328125,90_263,272&439_500&512,495&511_272&512_279&439_500&443,0_0_3_24_33_33_24_33,127,26
0235026041667-91_265-237&389_522&472-521&472_241&466_237&389_522&397-1_0_5_5_24_27_29_32-107-22.jpg,0235026041667,91_265,237&389_522&472,521&472_241&466_237&389_522&397,1_0_5_5_24_27_29_32,107,22
0144292534722-90_266-266&459_484&526-479&526_266&525_270&459_484&461-0_0_3_25_30_30_32_32-110-26.jpg,0144292534722,90_266,266&459_484&526,479&526_266&525_270&459_484&461,0_0_3_25_30_30_32_32,110,26
305633680555555556-91_94-147&466_619&586-611&586_158&573_147&468_619&466-0_0_3_24_31_29_33_32-73-21.jpg,305633680555555556,91_94,147&466_619&586,611&586_158&573_147&468_619&466,0_0_3_24_31_29_33_32,73,21
02015625-91_93-236&509_494&588-494&588_241&581_236&509_492&517-0_0_3_25_30_27_27_27-172-222.jpg,02015625,91_93,236&509_494&588,494&588_241&581_236&509_492&517,0_0_3_25_30_27_27_27,172,222
013033854166666666-91_264-248&471_430&543-430&536_248&543_256&471_430&476-0_0_3_26_33_33_29_30-136-4.jpg,013033854166666666,91_264,248&471_430&543,430&536_248&543_256&471_430&476,0_0_3_26_33_33_29_30,136,4
0171875-91_103-229&503_469&575-469&575_237&566_229&504_456&503-0_0_3_24_31_24_33_29-88-13.jpg,0171875,91_103,229&503_469&575,469&575_237&566_229&504_456&503,0_0_3_24_31_24_33_29,88,13
0201009114583-91_263-233&407_480&489-480&489_239&478_233&407_473&413-0_0_3_24_27_31_33_30-89-48.jpg,0201009114583,91_263,233&407_480&489,480&489_239&478_233&407_473&413,0_0_3_24_27_31_33_30,89,48
0202777777778-91_108-244&509_500&589-500&589_267&581_244&511_479&509-0_0_3_24_24_33_28_25-93-120.jpg,0202777777778,91_108,244&509_500&589,500&589_267&581_244&511_479&509,0_0_3_24_24_33_28_25,93,120
3032998046875-92_89-206&430_533&531-532&531_211&517_206&430_533&442-0_0_3_27_29_27_26_26-154-81.jpg,3032998046875,92_89,206&430_533&531,532&531_211&517_206&430_533&442,0_0_3_27_29_27_26_26,154,81
00732421875-90_268-270&465_420&514-420&514_270&514_271&467_420&465-0_0_3_24_28_32_27_24-177-40.jpg,00732421875,90_268,270&465_420&514,420&514_270&514_271&467_420&465,0_0_3_24_28_32_27_24,177,40
302397894965277778-92_108-216&449_503&534-503&534_240&523_216&449_483&457-0_1_3_25_31_31_27_27-125-191.jpg,302397894965277778,92_108,216&449_503&534,503&534_240&523_216&449_483&457,0_1_3_25_31_31_27_27,125,191
0379340277778-90_260-146&412_526&513-526&513_161&506_146&412_524&416-0_0_3_24_30_26_30_33-119-177.jpg,0379340277778,90_260,146&412_526&513,526&513_161&506_146&412_524&416,0_0_3_24_30_26_30_33,119,177
0132356770833-90_268-250&469_464&531-464&529_251&531_250&469_462&470-0_0_3_24_32_31_32_24-74-8.jpg,0132356770833,90_268,250&469_464&531,464&529_251&531_250&469_462&470,0_0_3_24_32_31_32_24,74,8
020830078125-92_269-286&443_529&529-527&529_286&516_289&443_529&455-0_0_3_25_24_24_24_26-132-142.jpg,020830078125,92_269,286&443_529&529,527&529_286&516_289&443_529&455,0_0_3_25_24_24_24_26,132,142
3033501519097222224-91_110-164&466_489&570-489&570_199&560_164&470_457&466-0_0_3_24_25_29_33_25-118-176.jpg,3033501519097222224,91_110,164&466_489&570,489&570_199&560_164&470_457&466,0_0_3_24_25_29_33_25,118,176
0198025173611-90_95-206&493_456&573-450&569_207&573_206&496_456&493-0_0_3_24_29_26_24_28-142-36.jpg,0198025173611,90_95,206&493_456&573,450&569_207&573_206&496_456&493,0_0_3_24_29_26_24_28,142,36
30237890625-87_88-197&472_449&567-449&553_201&567_197&472_448&477-10_2_3_24_31_33_26_24-192-75.jpg,30237890625,87_88,197&472_449&567,449&553_201&567_197&472_448&477,10_2_3_24_31_33_26_24,192,75
0214973958333-91_90-230&472_484&558-484&558_233&550_230&472_484&477-0_0_3_25_33_33_24_30-93-100.jpg,0214973958333,91_90,230&472_484&558,484&558_233&550_230&472_484&477,0_0_3_25_33_33_24_30,93,100
0264876302083-90_91-232&506_541&593-540&593_232&588_232&506_541&509-0_0_3_26_33_25_26_27-128-205.jpg,0264876302083,90_91,232&506_541&593,540&593_232&588_232&506_541&509,0_0_3_26_33_25_26_27,128,205
0122092013889-90_259-265&489_459&552-459&552_274&540_265&489_459&491-0_0_3_24_33_30_26_30-98-54.jpg,0122092013889,90_259,265&489_459&552,459&552_274&540_265&489_459&491,0_0_3_24_33_30_26_30,98,54
0168869357639-87_97-269&469_466&555-462&542_269&555_281&470_466&469-0_0_3_24_31_29_32_32-128-131.jpg,0168869357639,87_97,269&469_466&555,462&542_269&555_281&470_466&469,0_0_3_24_31_29_32_32,128,131
